ORDERNUMBER,ORDERDATE,STATUS,SALES,TOTAL_SALES
10328,11/12/2004 0:00,Shipped,1459.6,1459.6
10339,11/23/2004 0:00,Shipped,2891.01,2891.01
10351,12/3/2004 0:00,Shipped,2598.44,2598.44
10361,12/17/2004 0:00,Shipped,3871.92,3400.0
10373,1/31/2005 0:00,Shipped,3036.0,3036.0
10386,3/1/2005 0:00,Resolved,2231.6,2231.6
10398,3/30/2005 0:00,Shipped,2436.78,2436.78
10400,4/1/2005 0:00,Shipped,2173.6,2173.6
10415,5/9/2005 0:00,Disputed,1254.6,1254.6
10110,3/18/2003 0:00,Shipped,3724.42,3700.0
10124,5/21/2003 0:00,Shipped,5203.0,4300.0
10148,9/11/2003 0:00,Shipped,3469.5,2700.0
10161,10/17/2003 0:00,Shipped,3148.2,3000.0
10172,11/5/2003 0:00,Shipped,2167.22,2167.2200000000003
10182,11/12/2003 0:00,Shipped,6244.07,4900.0
10192,11/20/2003 0:00,Shipped,5566.0,4600.0
10204,12/2/2003 0:00,Shipped,4368.96,4368.96
10212,1/16/2004 0:00,Shipped,4039.26,4039.26
10226,2/26/2004 0:00,Shipped,4420.32,4420.32
10241,4/13/2004 0:00,Shipped,2341.71,2341.71
10267,7/7/2004 0:00,Shipped,5110.98,4300.0
10279,8/9/2004 0:00,Shipped,6168.0,4800.0
10288,9/1/2004 0:00,Shipped,4873.26,4100.0
10301,10/5/2003 0:00,Shipped,2120.14,2120.1400000000003
10311,10/16/2004 0:00,Shipped,4236.14,4236.14
10321,11/4/2004 0:00,Shipped,1888.95,1888.95
10332,11/17/2004 0:00,Shipped,1152.58,1152.58
10346,11/29/2004 0:00,Shipped,2492.88,2492.88
10368,1/19/2005 0:00,Shipped,1991.6,1991.6
10380,2/16/2005 0:00,Shipped,3953.18,3400.0
10407,4/22/2005 0:00,On Hold,3729.39,3729.39
10420,5/29/2005 0:00,In Process,2617.16,2600.0
10105,2/11/2003 0:00,Shipped,3983.5,3983.5
10119,4/28/2003 0:00,Shipped,3169.95,3169.95
10129,6/12/2003 0:00,Shipped,3899.5,3899.5
10143,8/10/2003 0:00,Shipped,1851.73,1851.73
10155,10/6/2003 0:00,Shipped,2513.41,2513.4100000000003
10167,10/23/2003 0:00,Cancelled,2431.94,2431.94
10178,11/8/2003 0:00,Shipped,1514.52,1514.52
10186,11/14/2003 0:00,Shipped,3079.44,3079.44
10197,11/26/2003 0:00,Shipped,1900.36,1900.36
10209,1/9/2004 0:00,Shipped,1974.06,1974.06
10222,2/19/2004 0:00,Shipped,3703.46,3703.46
10248,5/7/2004 0:00,Cancelled,1755.13,1755.13
10262,6/24/2004 0:00,Cancelled,4273.29,4273.29
10273,7/21/2004 0:00,Shipped,3984.96,3984.96
10283,8/20/2004 0:00,Shipped,2407.68,2407.68
10296,9/15/2004 0:00,Shipped,1697.3,1697.3000000000002
10307,10/14/2004 0:00,Shipped,2011.02,2011.02
10316,11/1/2004 0:00,Shipped,2306.25,2306.25
10326,11/9/2004 0:00,Shipped,1845.0,1845.0
10339,11/23/2004 0:00,Shipped,2493.12,2493.12
10350,12/2/2004 0:00,Shipped,1508.5,1508.5
10373,1/31/2005 0:00,Shipped,2394.3,2300.0
10385,2/28/2005 0:00,Shipped,3164.98,3164.98
10396,3/23/2005 0:00,Shipped,3351.09,3351.09
10400,4/1/2005 0:00,Shipped,3064.32,3064.32
10414,5/6/2005 0:00,On Hold,3891.81,3891.81
10108,3/3/2003 0:00,Shipped,5448.8,4000.0
10122,5/8/2003 0:00,Shipped,5494.97,4300.0
10135,7/2/2003 0:00,Shipped,6336.07,4700.0
10147,9/5/2003 0:00,Shipped,2906.97,2300.0
10160,10/11/2003 0:00,Shipped,4767.7,3500.0
10170,11/4/2003 0:00,Shipped,3819.56,3400.0
10181,11/12/2003 0:00,Shipped,3861.75,2500.0
10192,11/20/2003 0:00,Shipped,6319.35,4500.0
10203,12/2/2003 0:00,Shipped,6996.42,4700.0
10212,1/16/2004 0:00,Shipped,6949.67,4900.0
10225,2/22/2004 0:00,Shipped,4550.0,4000.0
10239,4/12/2004 0:00,Shipped,4479.63,2900.0
10253,6/1/2004 0:00,Cancelled,5148.0,3900.0
10266,7/6/2004 0:00,Shipped,2932.08,2400.0
10278,8/6/2004 0:00,Shipped,3159.75,2500.0
10287,8/30/2004 0:00,Shipped,4297.32,3600.0
10301,10/5/2003 0:00,Shipped,7723.5,5000.0
10310,10/16/2004 0:00,Shipped,5497.65,4500.0
10321,11/4/2004 0:00,Shipped,4052.88,2600.0
10331,11/17/2004 0:00,Shipped,3135.93,2100.0
10342,11/24/2004 0:00,Shipped,5013.54,4200.0
10355,12/7/2004 0:00,Shipped,5302.72,3200.0
10363,1/6/2005 0:00,Shipped,2931.98,2931.98
10378,2/10/2005 0:00,Shipped,1757.91,1757.91
10390,3/4/2005 0:00,Shipped,6763.05,4500.0
10405,4/14/2005 0:00,Shipped,11739.7,7600.0
10419,5/17/2005 0:00,Shipped,9240.0,7000.0
10106,2/17/2003 0:00,Shipped,3241.5,3241.5
10119,4/28/2003 0:00,Shipped,1968.12,1968.12
10131,6/16/2003 0:00,Shipped,4094.5,4094.5
10143,8/10/2003 0:00,Shipped,1853.32,1853.32
10155,10/6/2003 0:00,Shipped,3392.84,3392.84
10168,10/28/2003 0:00,Shipped,1971.54,1971.54
10178,11/8/2003 0:00,Shipped,2169.9,2169.9
10198,11/27/2003 0:00,Shipped,2846.17,2846.17
10210,1/12/2004 0:00,Shipped,2018.4,2018.4
10222,2/19/2004 0:00,Shipped,2718.72,2718.7200000000003
10235,4/2/2004 0:00,Shipped,1981.65,1981.65
10250,5/11/2004 0:00,Shipped,3002.4,3002.4
10262,6/24/2004 0:00,Cancelled,2948.16,2948.16
10275,7/23/2004 0:00,Shipped,3357.49,3357.49
10284,8/21/2004 0:00,Shipped,1175.16,1175.16
10296,9/15/2004 0:00,Shipped,2292.8,2292.8
10308,10/15/2004 0:00,Shipped,3286.49,3286.49
10316,11/1/2004 0:00,Shipped,2333.7,2333.7000000000003
10328,11/12/2004 0:00,Shipped,2675.05,2675.05
10339,11/23/2004 0:00,Shipped,4361.4,4361.4
10351,12/3/2004 0:00,Shipped,2018.58,2018.58
10361,12/17/2004 0:00,Shipped,3710.98,2600.0
10373,1/31/2005 0:00,Shipped,2847.0,2847.0
10386,3/1/2005 0:00,Resolved,3006.12,3006.12
10398,3/30/2005 0:00,Shipped,2797.84,2797.84
10401,4/3/2005 0:00,On Hold,3843.2,3843.2
10416,5/10/2005 0:00,Shipped,1351.08,1351.08
10100,1/6/2003 0:00,Shipped,1689.03,1689.03
10110,3/18/2003 0:00,Shipped,1654.56,1654.56
10124,5/21/2003 0:00,Shipped,1528.58,1528.58
10149,9/12/2003 0:00,Shipped,1013.48,1013.48
10162,10/18/2003 0:00,Shipped,1442.26,1442.26
10173,11/5/2003 0:00,Shipped,1163.05,1163.05
10182,11/12/2003 0:00,Shipped,971.98,971.98
10193,11/21/2003 0:00,Shipped,902.66,902.66
10204,12/2/2003 0:00,Shipped,1295.97,1295.9699999999998
10214,1/26/2004 0:00,Shipped,1534.72,1534.72
10227,3/2/2004 0:00,Shipped,1185.3,1185.3
10242,4/20/2004 0:00,Shipped,1698.78,1698.78
10280,8/17/2004 0:00,Shipped,1381.05,1381.05
10288,9/1/2004 0:00,Shipped,1340.46,1340.4599999999998
10303,10/6/2004 0:00,Shipped,965.04,965.04
10312,10/21/2004 0:00,Shipped,1093.99,1093.99
10332,11/17/2004 0:00,Shipped,3166.84,3166.84
10346,11/29/2004 0:00,Shipped,2143.68,2143.68
10368,1/19/2005 0:00,Shipped,1717.64,1717.64
10380,2/16/2005 0:00,Shipped,4086.29,4086.29
10408,4/22/2005 0:00,Shipped,553.95,553.95
10420,5/29/2005 0:00,In Process,652.35,652.35
10104,1/31/2003 0:00,Shipped,2921.62,2600.0
10115,4/4/2003 0:00,Shipped,5568.64,4400.0
10127,6/3/2003 0:00,Shipped,1939.8,1939.8
10141,8/1/2003 0:00,Shipped,3784.8,3784.8
10152,9/25/2003 0:00,Shipped,2802.09,2300.0
10165,10/22/2003 0:00,Shipped,2384.64,2384.64
10176,11/6/2003 0:00,Shipped,2915.66,2900.0
10184,11/14/2003 0:00,Shipped,5795.72,4900.0
10195,11/25/2003 0:00,Shipped,3699.88,3400.0
10207,12/9/2003 0:00,Shipped,2980.6,2800.0
10220,2/12/2004 0:00,Shipped,5032.74,3700.0
10230,3/15/2004 0:00,Shipped,4737.15,4500.0
10246,5/5/2004 0:00,Shipped,6311.2,4600.0
10271,7/20/2004 0:00,Shipped,3070.54,2200.0
10282,8/20/2004 0:00,Shipped,4797.39,3900.0
10292,9/8/2004 0:00,Shipped,3832.38,2700.0
10305,10/13/2004 0:00,Shipped,4641.48,3600.0
10314,10/22/2004 0:00,Shipped,4000.26,3800.0
10325,11/5/2004 0:00,Shipped,5325.76,4400.0
10336,11/20/2004 0:00,Shipped,4618.69,3100.0
10349,12/1/2004 0:00,Shipped,3182.97,2300.0
10359,12/15/2004 0:00,Shipped,2603.04,2200.0
10371,1/23/2005 0:00,Shipped,1408.96,1408.96
10383,2/22/2005 0:00,Shipped,1972.11,1972.11
10394,3/15/2005 0:00,Shipped,5207.75,3700.0
10412,5/3/2005 0:00,Shipped,4253.2,3100.0
10103,1/29/2003 0:00,Shipped,2873.0,2500.0
10111,3/25/2003 0:00,Shipped,2253.68,2253.6800000000003
10126,5/28/2003 0:00,Shipped,3576.12,3400.0
10139,7/16/2003 0:00,Shipped,3276.13,2900.0
10149,9/12/2003 0:00,Shipped,1811.4,1811.4
10163,10/20/2003 0:00,Shipped,3845.1,3845.1
10173,11/5/2003 0:00,Shipped,2571.14,2200.0
10183,11/13/2003 0:00,Shipped,5035.11,4700.0
10193,11/21/2003 0:00,Shipped,2279.0,2000.0
10206,12/5/2003 0:00,Shipped,3213.87,3213.87
10215,1/29/2004 0:00,Shipped,3532.23,3532.23
10228,3/10/2004 0:00,Shipped,3406.59,3300.0
10244,4/29/2004 0:00,Shipped,3467.2,3467.2000000000003
10257,6/14/2004 0:00,Shipped,3628.94,3628.94
10269,7/16/2004 0:00,Shipped,4674.72,4674.72
10280,8/17/2004 0:00,Shipped,1656.69,1656.69
10290,9/7/2004 0:00,Shipped,5171.4,4500.0
10304,10/11/2004 0:00,Shipped,3342.57,3300.0
10312,10/21/2004 0:00,Shipped,4884.88,4400.0
10324,11/5/2004 0:00,Shipped,6267.69,3300.0
10333,11/18/2004 0:00,Shipped,4424.16,3900.0
10348,11/1/2004 0:00,Shipped,1962.09,1962.09
10358,12/10/2004 0:00,Shipped,6847.0,4100.0
10369,1/20/2005 0:00,Shipped,3476.8,3476.8
10382,2/17/2005 0:00,Shipped,4592.61,3300.0
10423,5/30/2005 0:00,In Process,2208.92,2208.92
10106,2/17/2003 0:00,Shipped,1657.76,1657.76
10120,4/29/2003 0:00,Shipped,2479.21,2479.21
10133,6/27/2003 0:00,Shipped,3565.92,3565.92
10145,8/25/2003 0:00,Shipped,2797.41,2797.41
10168,10/28/2003 0:00,Shipped,3756.0,3756.0
10210,1/12/2004 0:00,Shipped,2840.0,2840.0
10223,2/20/2004 0:00,Shipped,1716.26,1716.2600000000002
10235,4/2/2004 0:00,Shipped,3245.6,3245.6
10250,5/11/2004 0:00,Shipped,2760.94,2760.94
10263,6/28/2004 0:00,Shipped,1808.4,1808.4
10275,7/23/2004 0:00,Shipped,1682.37,1682.37
10284,8/21/2004 0:00,Shipped,1491.0,1491.0
10297,9/16/2004 0:00,Shipped,1666.35,1666.35
10308,10/15/2004 0:00,Shipped,3666.08,3666.08
10317,11/2/2004 0:00,Shipped,2916.2,2916.2
10328,11/12/2004 0:00,Shipped,2616.98,2616.98
10340,11/24/2004 0:00,Shipped,3390.8,3390.8
10353,12/4/2004 0:00,Shipped,3146.5,3146.5
10361,12/17/2004 0:00,Shipped,1561.5,1561.5
10375,2/3/2005 0:00,Shipped,10039.6,4300.0
10386,3/1/2005 0:00,Resolved,3167.0,3167.0
10398,3/30/2005 0:00,Shipped,3521.25,3521.25
10401,4/3/2005 0:00,On Hold,4219.28,4219.28
10416,5/10/2005 0:00,Shipped,3581.76,3581.76
10108,3/3/2003 0:00,Shipped,2130.01,2130.01
10122,5/8/2003 0:00,Shipped,2063.06,2063.06
10135,7/2/2003 0:00,Shipped,2008.13,2008.13
10147,9/5/2003 0:00,Shipped,2004.77,2004.77
10159,10/10/2003 0:00,Shipped,1543.3,1543.3
10169,11/4/2003 0:00,Shipped,2269.92,2269.92
10180,11/11/2003 0:00,Shipped,1991.92,1991.92
10191,11/20/2003 0:00,Shipped,2916.76,2916.76
10211,1/15/2004 0:00,Shipped,2027.52,2027.52
10225,2/22/2004 0:00,Shipped,3235.18,3235.18
10238,4/9/2004 0:00,Shipped,2062.94,2062.94
10252,5/26/2004 0:00,Shipped,3317.78,3317.78
10264,6/30/2004 0:00,Shipped,3913.69,3913.69
10276,8/2/2004 0:00,Shipped,3608.64,3608.64
10287,8/30/2004 0:00,Shipped,3524.8,3524.8
10299,9/30/2004 0:00,Shipped,2586.88,2586.88
10310,10/16/2004 0:00,Shipped,4753.49,4753.490000000001
10319,11/3/2004 0:00,Shipped,3684.67,3684.67
10331,11/17/2004 0:00,Shipped,5715.4,4100.0
10343,11/24/2004 0:00,Shipped,3098.7,3000.0
10355,12/7/2004 0:00,Shipped,2670.92,2670.92
10363,1/6/2005 0:00,Shipped,5154.41,4300.0
10378,2/10/2005 0:00,Shipped,4894.17,4100.0
10390,3/4/2005 0:00,Shipped,2472.6,2472.6
10103,1/29/2003 0:00,Shipped,3224.31,3100.0
10114,4/1/2003 0:00,Shipped,3667.52,3200.0
10126,5/28/2003 0:00,Shipped,4141.33,4141.33
10140,7/24/2003 0:00,Shipped,2829.58,2600.0
10151,9/21/2003 0:00,Shipped,3068.55,2700.0
10164,10/21/2003 0:00,Resolved,2634.96,2400.0
10175,11/6/2003 0:00,Shipped,2436.72,2200.0
10184,11/14/2003 0:00,Shipped,4607.36,4600.0
10194,11/25/2003 0:00,Shipped,3598.99,3598.99
10207,12/9/2003 0:00,Shipped,3964.1,3964.1
10217,2/4/2004 0:00,Shipped,2244.9,2100.0
10229,3/11/2004 0:00,Shipped,2793.0,2500.0
10245,5/4/2004 0:00,Shipped,4133.64,3700.0
10259,6/15/2004 0:00,Shipped,3900.6,3900.6
10270,7/19/2004 0:00,Shipped,2743.04,2743.04
10281,8/19/2004 0:00,Shipped,2402.07,2402.07
10291,9/8/2004 0:00,Shipped,2178.54,2178.54
10305,10/13/2004 0:00,Shipped,3155.04,2800.0
10313,10/22/2004 0:00,Shipped,2366.28,2366.28
10324,11/5/2004 0:00,Shipped,1963.6,1963.6
10335,11/19/2004 0:00,Shipped,4746.28,4400.0
10348,11/1/2004 0:00,Shipped,6386.94,4200.0
10358,12/10/2004 0:00,Shipped,4428.0,4100.0
10371,1/23/2005 0:00,Shipped,4044.04,2600.0
10382,2/17/2005 0:00,Shipped,2708.42,2600.0
10411,5/1/2005 0:00,Shipped,2904.72,2600.0
10425,5/31/2005 0:00,In Process,3553.88,3553.88
10107,2/24/2003 0:00,Shipped,1858.0,1858.0
10120,4/29/2003 0:00,Shipped,2461.36,2200.0
10133,6/27/2003 0:00,Shipped,2642.01,2300.0
10145,8/25/2003 0:00,Shipped,3098.7,3098.7000000000003
10168,10/28/2003 0:00,Shipped,3244.36,2800.0
10188,11/18/2003 0:00,Shipped,4351.16,4351.16
10210,1/12/2004 0:00,Shipped,3675.86,3675.86
10223,2/20/2004 0:00,Shipped,2475.27,2100.0
10235,4/2/2004 0:00,Shipped,4177.49,4100.0
10250,5/11/2004 0:00,Shipped,3282.28,3100.0
10263,6/28/2004 0:00,Shipped,2477.21,2477.21
10275,7/23/2004 0:00,Shipped,1883.93,1883.93
10285,8/27/2004 0:00,Shipped,3658.93,3658.93
10297,9/16/2004 0:00,Shipped,2856.88,2600.0
10308,10/15/2004 0:00,Shipped,1917.84,1917.84
10318,11/2/2004 0:00,Shipped,5305.36,4700.0
10329,11/15/2004 0:00,Shipped,2875.95,2875.95
10340,11/24/2004 0:00,Shipped,6482.85,5500.0
10353,12/4/2004 0:00,Shipped,3733.82,3733.82
10363,1/6/2005 0:00,Shipped,6576.5,5000.0
10375,2/3/2005 0:00,Shipped,6353.27,3700.0
10387,3/2/2005 0:00,Shipped,4175.6,4175.6
10401,4/3/2005 0:00,On Hold,4992.61,4900.0
10416,5/10/2005 0:00,Shipped,4764.6,4500.0
10108,3/3/2003 0:00,Shipped,1173.15,1173.15
10122,5/8/2003 0:00,Shipped,1384.46,1384.4599999999998
10135,7/2/2003 0:00,Shipped,1327.59,1327.59
10145,8/25/2003 0:00,Shipped,1109.8,1109.8
10159,10/10/2003 0:00,Shipped,1239.0,1239.0
10169,11/4/2003 0:00,Shipped,1035.58,1035.58
10180,11/11/2003 0:00,Shipped,1545.64,1545.64
10190,11/19/2003 0:00,Shipped,1517.54,1517.5400000000002
10211,1/15/2004 0:00,Shipped,1731.84,1731.84
10224,2/21/2004 0:00,Shipped,1695.49,1695.49
10237,4/5/2004 0:00,Shipped,1045.98,1045.98
10252,5/26/2004 0:00,Shipped,1738.08,1738.08
10264,6/30/2004 0:00,Shipped,651.8,651.8000000000001
10276,8/2/2004 0:00,Shipped,988.47,988.47
10285,8/27/2004 0:00,Shipped,1518.11,1518.11
10299,9/30/2004 0:00,Shipped,1013.76,1013.76
10310,10/16/2004 0:00,Shipped,1549.8,1549.8
10319,11/3/2004 0:00,Shipped,1108.38,1108.38
10331,11/17/2004 0:00,Shipped,4102.56,2800.0
10343,11/24/2004 0:00,Shipped,3713.16,2900.0
10355,12/7/2004 0:00,Shipped,1513.54,1513.54
10364,1/6/2005 0:00,Shipped,2317.44,2317.44
10378,2/10/2005 0:00,Shipped,3298.4,3298.4
10390,3/4/2005 0:00,Shipped,1826.96,1826.96
10403,4/8/2005 0:00,Shipped,1206.9,1206.9
10104,1/31/2003 0:00,Shipped,1666.7,1666.6999999999998
10114,4/1/2003 0:00,Shipped,1560.44,1560.4399999999998
10127,6/3/2003 0:00,Shipped,2337.75,2337.75
10141,8/1/2003 0:00,Shipped,1103.76,1103.76
10151,9/21/2003 0:00,Shipped,2617.85,2617.85
10165,10/22/2003 0:00,Shipped,2207.52,2207.52
10175,11/6/2003 0:00,Shipped,3165.5,3165.5
10184,11/14/2003 0:00,Shipped,2071.41,2071.4100000000003
10195,11/25/2003 0:00,Shipped,1385.28,1385.28
10207,12/9/2003 0:00,Shipped,1621.62,1621.62
10219,2/10/2004 0:00,Shipped,1931.65,1931.65
10229,3/11/2004 0:00,Shipped,1244.53,1244.53
10246,5/5/2004 0:00,Shipped,1704.5,1704.5
10259,6/15/2004 0:00,Shipped,1753.2,1753.1999999999998
10271,7/20/2004 0:00,Shipped,1666.7,1666.6999999999998
10281,8/19/2004 0:00,Shipped,1710.89,1710.89
10292,9/8/2004 0:00,Shipped,2326.5,2326.5
10305,10/13/2004 0:00,Shipped,2316.0,2316.0
10313,10/22/2004 0:00,Shipped,1727.1,1727.1
10325,11/5/2004 0:00,Shipped,8844.12,3800.0
10335,11/19/2004 0:00,Shipped,2424.0,2424.0
10349,12/1/2004 0:00,Shipped,1535.49,1535.49
10359,12/15/2004 0:00,Shipped,6358.68,3600.0
10371,1/23/2005 0:00,Shipped,1329.4,1329.4
10383,2/22/2005 0:00,Shipped,1701.76,1701.76
10394,3/15/2005 0:00,Shipped,2259.72,2259.7200000000003
10412,5/3/2005 0:00,Shipped,925.3,925.3
10425,5/31/2005 0:00,In Process,482.13,482.13
10104,1/31/2003 0:00,Shipped,3227.63,3227.63
10116,4/11/2003 0:00,Shipped,1711.26,1711.26
10127,6/3/2003 0:00,Shipped,2054.36,2054.36
10142,8/8/2003 0:00,Shipped,3131.94,3131.94
10152,9/25/2003 0:00,Shipped,1681.35,1681.35
10165,10/22/2003 0:00,Shipped,2351.36,2351.36
10176,11/6/2003 0:00,Shipped,1408.0,1408.0
10184,11/14/2003 0:00,Shipped,2445.6,2445.6000000000004
10195,11/25/2003 0:00,Shipped,1804.44,1804.44
10207,12/9/2003 0:00,Shipped,2544.75,2544.75
10220,2/12/2004 0:00,Shipped,1056.4,1056.4
10230,3/15/2004 0:00,Shipped,2801.4,2801.4
10247,5/5/2004 0:00,Shipped,1988.4,1988.4
10272,7/20/2004 0:00,Shipped,2908.35,2908.35
10282,8/20/2004 0:00,Shipped,2147.4,2147.4
10292,9/8/2004 0:00,Shipped,2099.63,2099.63
10306,10/14/2004 0:00,Shipped,2315.18,2315.18
10314,10/22/2004 0:00,Shipped,2327.15,2327.15
10325,11/5/2004 0:00,Shipped,5377.4,2800.0
10336,11/20/2004 0:00,Shipped,2626.01,2626.01
10350,12/2/2004 0:00,Shipped,4406.4,2700.0
10359,12/15/2004 0:00,Shipped,4301.22,2200.0
10371,1/23/2005 0:00,Shipped,2986.5,2986.5
10383,2/22/2005 0:00,Shipped,1587.08,1587.08
10394,3/15/2005 0:00,Shipped,1808.4,1808.4
10413,5/5/2005 0:00,Shipped,1193.04,1193.04
10103,1/29/2003 0:00,Shipped,3403.35,3403.35
10113,3/26/2003 0:00,Shipped,1575.96,1575.9599999999998
10126,5/28/2003 0:00,Shipped,1630.2,1630.2
10140,7/24/2003 0:00,Shipped,1701.28,1701.28
10150,9/19/2003 0:00,Shipped,2850.82,2850.82
10164,10/21/2003 0:00,Resolved,2692.06,2692.06
10175,11/6/2003 0:00,Shipped,2174.42,2174.42
10183,11/13/2003 0:00,Shipped,3167.36,3167.36
10194,11/25/2003 0:00,Shipped,2142.66,2142.66
10206,12/5/2003 0:00,Shipped,2117.52,2117.52
10217,2/4/2004 0:00,Shipped,2419.95,2419.95
10229,3/11/2004 0:00,Shipped,2191.2,2191.2000000000003
10245,5/4/2004 0:00,Shipped,3043.04,3043.04
10258,6/15/2004 0:00,Shipped,1228.2,1228.1999999999998
10270,7/19/2004 0:00,Shipped,1330.35,1330.35
10281,8/19/2004 0:00,Shipped,2792.52,2792.5199999999995
10291,9/8/2004 0:00,Shipped,2296.0,2296.0
10304,10/11/2004 0:00,Shipped,2629.44,2629.44
10313,10/22/2004 0:00,Shipped,1912.16,1912.16
10324,11/5/2004 0:00,Shipped,8209.44,4800.0
10333,11/18/2004 0:00,Shipped,2431.77,2431.77
10348,11/1/2004 0:00,Shipped,3139.99,3100.0
10358,12/10/2004 0:00,Shipped,5669.64,3600.0
10370,1/20/2005 0:00,Shipped,3160.25,2500.0
10382,2/17/2005 0:00,Shipped,6799.68,4800.0
10411,5/1/2005 0:00,Shipped,1867.32,1867.32
10424,5/31/2005 0:00,In Process,2702.04,2702.04
10106,2/17/2003 0:00,Shipped,2406.36,2406.36
10120,4/29/2003 0:00,Shipped,2094.67,2094.67
10133,6/27/2003 0:00,Shipped,2797.9,2797.9
10144,8/13/2003 0:00,Shipped,1637.2,1637.2
10168,10/28/2003 0:00,Shipped,2281.91,2281.91
10210,1/12/2004 0:00,Shipped,2307.24,2307.24
10223,2/20/2004 0:00,Shipped,1320.8,1320.8000000000002
10235,4/2/2004 0:00,Shipped,2642.82,2642.82
10250,5/11/2004 0:00,Shipped,3061.0,3061.0
10262,6/24/2004 0:00,Cancelled,3164.4,3164.4
10275,7/23/2004 0:00,Shipped,1791.16,1791.16
10284,8/21/2004 0:00,Shipped,4093.0,4093.0
10297,9/16/2004 0:00,Shipped,2234.4,2234.4
10308,10/15/2004 0:00,Shipped,3037.84,3037.84
10316,11/1/2004 0:00,Shipped,1419.84,1419.84
10328,11/12/2004 0:00,Shipped,1948.08,1948.08
10340,11/24/2004 0:00,Shipped,2307.24,2307.24
10353,12/4/2004 0:00,Shipped,1780.4,1780.4
10361,12/17/2004 0:00,Shipped,3544.17,3544.17
10375,2/3/2005 0:00,Shipped,3619.44,3619.44
10388,3/3/2005 0:00,Shipped,3918.95,3500.0
10398,3/30/2005 0:00,Shipped,1483.02,1483.02
10401,4/3/2005 0:00,On Hold,4819.26,4819.26
10416,5/10/2005 0:00,Shipped,1591.72,1591.72
10108,3/3/2003 0:00,Shipped,3669.78,3100.0
10121,5/7/2003 0:00,Shipped,2168.5,2168.5
10135,7/2/2003 0:00,Shipped,2694.0,2694.0
10145,8/25/2003 0:00,Shipped,3251.34,2700.0
10159,10/10/2003 0:00,Shipped,2347.15,2300.0
10169,11/4/2003 0:00,Shipped,3920.88,3400.0
10180,11/11/2003 0:00,Shipped,2514.6,2200.0
10190,11/19/2003 0:00,Shipped,3600.24,3600.24
10211,1/15/2004 0:00,Shipped,4040.03,3700.0
10224,2/21/2004 0:00,Shipped,3336.9,3000.0
10237,4/5/2004 0:00,Shipped,3113.64,2700.0
10252,5/26/2004 0:00,Shipped,2832.0,2500.0
10264,6/30/2004 0:00,Shipped,3330.98,3330.98
10276,8/2/2004 0:00,Shipped,4304.64,3800.0
10285,8/27/2004 0:00,Shipped,2600.26,2600.0
10299,9/30/2004 0:00,Shipped,4382.16,3800.0
10309,10/15/2004 0:00,Shipped,4235.0,4235.0
10319,11/3/2004 0:00,Shipped,2626.8,2200.0
10331,11/17/2004 0:00,Shipped,5026.56,3200.0
10341,11/24/2004 0:00,Shipped,2201.62,2201.62
10355,12/7/2004 0:00,Shipped,4326.8,4000.0
10365,1/7/2005 0:00,Shipped,3425.18,2200.0
10375,2/3/2005 0:00,Shipped,4701.88,4100.0
10390,3/4/2005 0:00,Shipped,2204.1,2204.1
10403,4/8/2005 0:00,Shipped,5189.4,4500.0
10106,2/17/2003 0:00,Shipped,1565.85,1565.85
10120,4/29/2003 0:00,Shipped,2480.38,2480.38
10133,6/27/2003 0:00,Shipped,1355.13,1355.13
10143,8/10/2003 0:00,Shipped,1246.44,1246.4399999999998
10156,10/8/2003 0:00,Shipped,820.4,820.4000000000001
10168,10/28/2003 0:00,Shipped,2492.64,2492.64
10199,12/1/2003 0:00,Shipped,1113.6,1113.6
10210,1/12/2004 0:00,Shipped,1763.86,1763.86
10223,2/20/2004 0:00,Shipped,1896.66,1896.66
10235,4/2/2004 0:00,Shipped,1449.35,1449.35
10250,5/11/2004 0:00,Shipped,1869.48,1869.48
10262,6/24/2004 0:00,Cancelled,1860.53,1860.53
10275,7/23/2004 0:00,Shipped,1724.82,1724.82
10284,8/21/2004 0:00,Shipped,1713.69,1713.69
10296,9/15/2004 0:00,Shipped,1259.44,1259.44
10308,10/15/2004 0:00,Shipped,2051.08,2051.08
10316,11/1/2004 0:00,Shipped,1617.38,1617.38
10328,11/12/2004 0:00,Shipped,1765.62,1765.62
10340,11/24/2004 0:00,Shipped,2024.8,2024.8
10353,12/4/2004 0:00,Shipped,3288.4,3288.4
10361,12/17/2004 0:00,Shipped,2725.47,2725.4700000000003
10375,2/3/2005 0:00,Shipped,3224.2,3224.2
10388,3/3/2005 0:00,Shipped,3211.38,2700.0
10398,3/30/2005 0:00,Shipped,1796.34,1796.34
10401,4/3/2005 0:00,On Hold,1979.6,1979.6
10416,5/10/2005 0:00,Shipped,1921.41,1921.41
10104,1/31/2003 0:00,Shipped,3705.24,3300.0
10115,4/4/2003 0:00,Shipped,2843.91,2700.0
10127,6/3/2003 0:00,Shipped,6176.42,4600.0
10141,8/1/2003 0:00,Shipped,5500.44,4400.0
10151,9/21/2003 0:00,Shipped,3220.1,2600.0
10165,10/22/2003 0:00,Shipped,4556.16,4556.16
10176,11/6/2003 0:00,Shipped,3114.89,2300.0
10184,11/14/2003 0:00,Shipped,4948.2,4500.0
10195,11/25/2003 0:00,Shipped,5161.17,4900.0
10207,12/9/2003 0:00,Shipped,2657.76,2657.76
10220,2/12/2004 0:00,Shipped,3983.05,3700.0
